athlete_id,season,athlete_display_name,team_id,team_location,team_short_display_name,athlete_position_abbreviation,games_played,games_started,minutes_total,pts_total,reb_total,oreb_total,dreb_total,ast_total,stl_total,blk_total,tov_total,fgm,fga,fg3m,fg3a,ftm,fta,mpg,ppg,rpg,apg,spg,bpg,tovpg,pts_per40,reb_per40,oreb_per40,dreb_per40,ast_per40,stl_per40,blk_per40,tov_per40,fg_pct,fg3_pct,ft_pct,threepar,fta_rate,efg_pct,ts_pct,usage_load,usage_proxy,ast_to_tov,ast_pct_proxy,tov_pct_proxy,oreb_pct_proxy,dreb_pct_proxy,usage_proxy_pctile_pos,ts_pct_pctile_pos,efg_pct_pctile_pos,ast_per40_pctile_pos,tov_per40_pctile_pos,stl_per40_pctile_pos,blk_per40_pctile_pos,reb_per40_pctile_pos,pts_per40_pctile_pos
5178589,2024,Lulu Twidale,25,California,California,G,30,0,490.0,180.0,44.0,16.0,28.0,23.0,20.0,0.0,26.0,61.0,189.0,35.0,133.0,23.0,29.0,16.3333333333,6.0,1.4666666667,0.7666666667,0.6666666667,0.0,0.8666666667,14.693877551,3.5918367347,1.306122449,2.2857142857,1.8775510204,1.6326530612,0.0,2.1224489796,0.3227513228,0.2631578947,0.7931034483,0.7037037037,0.1534391534,0.4153439153,0.446074544,227.76,0.4648163265,0.8846153846,0.0917211677,0.1036847982,0.3636363636,0.6363636364,0.7189846653,0.2674636185,0.3144422387,0.2402382239,0.2084511803,0.5496137313,0.046195146,0.2106948859,0.6746527559
5178589,2025,Lulu Twidale,25,California,California,G,32,32,995.0,417.0,102.0,14.0,88.0,83.0,17.0,4.0,88.0,131.0,325.0,87.0,229.0,68.0,78.0,31.09375,13.03125,3.1875,2.59375,0.53125,0.125,2.75,16.7638190955,4.1005025126,0.5628140704,3.5376884422,3.3366834171,0.6834170854,0.1608040201,3.5376884422,0.4030769231,0.3799126638,0.8717948718,0.7046153846,0.24,0.5369230769,0.5802627185,447.32,0.4495678392,0.9431818182,0.1565092774,0.1659375471,0.137254902,0.862745098,0.6810491391,0.9059357572,0.8863355505,0.6651440142,0.7182532415,0.0489892824,0.3193198925,0.3306890609,0.8070775082
5178589,2026,Lulu Twidale,25,California,California,G,32,32,1159.0,507.0,121.0,16.0,105.0,119.0,25.0,0.0,98.0,160.0,419.0,93.0,284.0,94.0,108.0,36.21875,15.84375,3.78125,3.71875,0.78125,0.0,3.0625,17.4978429681,4.176013805,0.5522001726,3.6238136324,4.1069887834,0.8628127696,0.0,3.3822260569,0.3818615752,0.3274647887,0.8703703704,0.6778042959,0.2577565632,0.4928400955,0.5433850639,564.52,0.4870750647,1.2142857143,0.1740987828,0.1433754682,0.132231405,0.867768595,0.7726084994,0.7955925235,0.7414498638,0.8059953544,0.6548190515,0.0850437015,0.0826409831,0.3439696819,0.8429278008
